Time,Calls in SL,BH,Hoop,Wait T,C,Floor,IB Calls,OB Calls,IB Voicemail Calls,IB Forwarded Calls,IB Overflow Calls,IB Regular Calls,Aban In Queue,Avg. Wait Time,SL %,SL % - 18s,IB Regular Calls Completed,IB Handled,IB AHT,OB Handled,OB AHT
9/12/2021 22:00,0,Out of BH,44,0,,44,1,0,0,0,1,0,0,,,,0,0,,0,
9/12/2021 22:00,0,Out of BH,44,0,,44,3,0,1,0,1,1,0,0,,,1,0,,0,
9/12/2021 22:30,0,Out of BH,45,0,,45,2,0,0,0,2,0,0,,,,0,0,,0,
9/12/2021 22:30,0,Out of BH,45,0,,45,2,0,1,0,0,1,0,0,,,1,0,,0,
9/12/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,1,0,0,,,,0,0,,0,
9/12/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,0,1,0,0,,,1,0,,0,
9/12/2021 23:30,0,Out of BH,47,0,,47,1,0,0,0,1,0,0,,,,0,0,,0,
9/12/2021 23:30,0,Out of BH,47,0,,47,1,0,1,0,0,0,0,0,,,0,0,,0,
9/13/2021 0:30,0,Out of BH,1,0,,1,2,0,0,0,1,1,0,0,,,1,0,,0,
9/13/2021 1:00,0,Out of BH,2,0,,2,1,0,0,0,0,1,0,0,,,1,0,,0,
9/13/2021 1:00,0,Out of BH,2,0,,2,1,0,0,0,1,0,0,,,,0,0,,0,
9/13/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,0,1,0,0,,,1,0,,0,
9/13/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,1,0,0,,,,0,0,,0,
9/13/2021 3:00,0,Out of BH,6,0,,6,1,0,0,0,0,1,0,0,,,1,0,,0,
9/13/2021 3:00,0,Out of BH,6,0,,6,1,0,0,0,1,0,0,,,,0,0,,0,
9/13/2021 7:00,0,Out of BH,14,0,,14,1,0,1,0,0,0,0,0,,,0,0,,0,
9/13/2021 7:00,0,Out of BH,14,0,,14,1,0,0,0,1,0,0,,,,0,0,,0,
9/13/2021 7:30,0,Out of BH,15,0,,15,1,0,0,0,0,1,0,0,,,1,0,,0,
9/13/2021 7:30,0,Out of BH,15,0,,15,1,0,0,0,1,0,0,,,,0,0,,0,
9/13/2021 8:00,0,Business Hours,16,0,,16,8,0,1,0,0,7,0,0,,,7,0,,0,
9/13/2021 8:00,0,Business Hours,16,0,,16,8,0,0,0,8,0,0,,,,0,0,,0,
9/13/2021 8:30,0,Business Hours,17,0,,17,5,0,2,0,0,3,0,0,,,3,0,,0,
9/13/2021 8:30,0,Business Hours,17,0,,17,5,1,0,0,5,0,0,,,,0,0,,1,60
9/13/2021 9:00,0,Business Hours,18,0,,18,1,0,0,0,0,1,0,,,,0,0,,0,
9/13/2021 9:00,12,Business Hours,18,366,,18,16,14,0,1,0,15,1,30.54,0.77,0.54,12,12,392,12,249.83
9/13/2021 9:30,13,Business Hours,19,573,,19,22,1,0,0,0,22,2,38.18,0.59,0.53,15,15,269,1,141
9/13/2021 10:00,6,Business Hours,20,147,,20,8,0,0,0,0,8,1,24.43,0.71,0.57,6,6,307,0,
9/13/2021 10:30,13,Business Hours,21,335,,21,15,1,0,1,0,14,0,30.45,0.91,0.55,11,11,272,1,141
9/13/2021 11:00,11,Business Hours,22,600,,22,18,0,0,1,0,17,2,50,0.64,0.57,12,12,313,0,
9/13/2021 11:30,9,Business Hours,23,94,,23,9,1,0,0,0,9,0,15.67,1,0.83,6,6,401,1,334
9/13/2021 12:00,6,Business Hours,24,91,,24,7,1,0,0,0,7,0,18.2,0.8,0.6,5,5,259,1,121
9/13/2021 12:30,15,Business Hours,25,147,,25,16,0,0,1,0,15,0,13.36,1,0.91,11,11,174,0,
9/13/2021 13:00,23,Business Hours,26,222,,26,25,0,0,2,0,23,0,13.88,1,0.81,16,16,220,0,
9/13/2021 13:30,10,Business Hours,27,137,,27,10,0,0,0,0,10,0,15.22,1,0.78,9,9,238,0,
9/13/2021 14:00,15,Business Hours,28,154,,28,15,0,0,0,0,15,0,14,1,0.82,11,11,228,0,
9/13/2021 14:30,12,Business Hours,29,174,,29,12,0,0,0,0,12,0,17.4,1,0.4,10,10,267,0,
9/13/2021 15:00,7,Business Hours,30,76,,30,7,0,0,0,0,7,0,12.67,1,0.83,6,6,250,0,
9/13/2021 15:30,9,Business Hours,31,118,,31,9,0,0,0,0,9,0,13.11,1,0.89,9,9,345,0,
9/13/2021 16:00,8,Business Hours,32,90,,32,8,1,0,0,0,8,0,12.86,1,0.86,7,7,211,1,36
9/13/2021 16:30,16,Business Hours,33,121,,33,16,0,0,0,0,16,0,13.44,1,0.89,9,9,344,0,
9/13/2021 17:00,4,Business Hours,34,46,,34,4,0,0,0,0,4,0,11.5,1,0.75,4,4,312,0,
9/13/2021 17:30,4,Business Hours,35,69,,35,5,0,0,1,0,4,0,17.25,1,0.25,4,4,225,0,
9/13/2021 18:00,0,Business Hours,36,0,,36,6,1,0,0,6,0,0,,,,0,0,,1,15
9/13/2021 18:00,0,Business Hours,36,0,,36,6,0,3,0,0,3,0,0,,,3,0,,0,
9/13/2021 18:30,0,Business Hours,37,0,,37,4,0,0,0,4,0,0,,,,0,0,,0,
9/13/2021 18:30,0,Business Hours,37,0,,37,8,0,3,0,2,3,0,0,,,3,0,,0,
9/13/2021 19:00,0,Business Hours,38,0,,38,5,0,0,0,5,0,0,,,,0,0,,0,
9/13/2021 19:00,0,Business Hours,38,0,,38,5,0,1,0,0,4,0,0,,,4,0,,0,
9/13/2021 19:30,0,Business Hours,39,0,,39,7,0,0,0,7,0,0,,,,0,0,,0,
9/13/2021 19:30,0,Business Hours,39,0,,39,7,0,3,0,0,4,0,0,,,3,0,,0,
9/13/2021 20:00,0,Business Hours,40,0,,40,5,0,0,0,5,0,0,,,,0,0,,0,
9/13/2021 20:00,0,Business Hours,40,0,,40,5,0,0,0,0,5,0,0,,,4,0,,0,
9/13/2021 20:30,0,Business Hours,41,0,,41,5,0,0,0,5,0,0,,,,0,0,,0,
9/13/2021 20:30,0,Business Hours,41,0,,41,7,0,3,0,1,3,0,0,,,2,0,,0,
9/13/2021 21:30,0,Business Hours,43,0,,43,6,0,0,0,6,0,0,,,,0,0,,0,
9/13/2021 21:30,0,Business Hours,43,0,,43,8,0,3,0,1,4,0,0,,,3,0,,0,
9/13/2021 22:00,0,Out of BH,44,0,,44,2,0,0,0,2,0,0,,,,0,0,,0,
9/13/2021 22:00,0,Out of BH,44,0,,44,2,0,1,0,0,1,0,0,,,1,0,,0,
9/13/2021 22:30,0,Out of BH,45,0,,45,1,0,0,0,1,0,0,,,,0,0,,0,
9/13/2021 22:30,0,Out of BH,45,0,,45,1,0,0,0,0,1,0,0,,,1,0,,0,
9/14/2021 0:30,0,Out of BH,1,0,,1,5,0,0,0,2,3,0,0,,,3,0,,0,
9/14/2021 0:30,0,Out of BH,1,0,,1,1,0,0,0,1,0,0,,,,0,0,,0,
9/14/2021 1:30,0,Out of BH,3,0,,3,3,0,0,0,1,2,0,0,,,2,0,,0,
9/14/2021 1:30,0,Out of BH,3,0,,3,1,0,0,0,1,0,0,,,,0,0,,0,
9/14/2021 2:30,0,Out of BH,5,0,,5,4,0,0,0,2,2,0,0,,,2,0,,0,
9/14/2021 7:00,0,Out of BH,14,0,,14,2,0,0,0,0,2,0,0,,,2,0,,0,
9/14/2021 7:00,0,Out of BH,14,0,,14,2,0,0,0,2,0,0,,,,0,0,,0,
9/14/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,0,2,0,0,,,2,0,,0,
9/14/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
9/14/2021 8:00,0,Business Hours,16,0,,16,10,0,4,0,1,5,0,0,,,5,0,,0,
9/14/2021 8:00,0,Business Hours,16,0,,16,8,0,0,0,8,0,0,,,,0,0,,0,
9/14/2021 8:30,0,Business Hours,17,0,,17,10,0,2,0,1,7,0,0,,,7,0,,0,
9/14/2021 8:30,0,Business Hours,17,0,,17,8,0,0,0,8,0,0,,,,0,0,,0,
9/14/2021 9:00,0,Business Hours,18,0,,18,,1,0,0,0,0,0,,,,0,0,,0,
9/14/2021 9:00,11,Business Hours,18,1224,,18,30,16,0,1,0,29,6,72,0.39,0.26,17,17,387,15,234.73
9/14/2021 9:30,11,Business Hours,19,211,,19,13,1,0,0,0,13,0,16.23,0.85,0.85,13,13,279,0,
9/14/2021 10:00,6,Business Hours,20,70,,20,7,0,0,1,0,6,0,11.67,1,0.83,6,6,290,0,
9/14/2021 10:00,0,Business Hours,20,0,,20,1,0,0,0,0,1,0,,,,0,0,,0,
9/14/2021 10:30,8,Business Hours,21,89,,21,8,1,0,0,0,8,0,12.71,1,0.71,7,7,340,1,33
9/14/2021 10:30,0,Business Hours,21,0,,21,,1,0,0,0,0,0,,,,0,0,,1,339
9/14/2021 11:00,4,Business Hours,22,54,,22,6,0,0,2,0,4,0,13.5,1,0.75,4,4,113,0,
9/14/2021 11:30,10,Business Hours,23,107,,23,10,0,0,0,0,10,0,11.89,1,1,9,9,280,0,
9/14/2021 12:00,7,Business Hours,24,83,,24,8,0,0,1,0,7,0,11.86,1,1,7,7,232,0,
9/14/2021 12:30,10,Business Hours,25,146,,25,11,1,0,0,0,11,0,14.6,0.9,0.8,10,10,281,1,217
9/14/2021 13:00,16,Business Hours,26,195,,26,18,0,0,1,0,17,2,17.69,0.92,0.62,11,11,298,0,
9/14/2021 13:30,12,Business Hours,27,113,,27,12,2,0,0,0,12,0,14.13,1,0.75,8,8,223,2,25.5
9/14/2021 14:00,10,Business Hours,28,168,,28,11,0,0,0,0,11,0,16.8,0.9,0.8,10,10,423,0,
9/14/2021 14:30,9,Business Hours,29,613,,29,12,0,0,1,0,11,0,68.11,0.78,0.67,9,9,342,0,
9/14/2021 15:00,15,Business Hours,30,200,,30,16,1,0,0,0,16,0,14.29,0.93,0.86,14,14,267,1,129
9/14/2021 15:30,7,Business Hours,31,164,,31,11,1,0,3,0,8,0,20.5,0.88,0.75,8,8,290,1,156
9/14/2021 16:00,9,Business Hours,32,83,,32,10,0,0,1,0,9,0,10.38,1,1,8,8,434,0,
9/14/2021 16:30,5,Business Hours,33,91,,33,6,1,0,0,0,6,0,15.17,0.83,0.83,6,6,358,1,162
9/14/2021 17:00,12,Business Hours,34,1140,,34,18,0,0,0,0,18,2,76,0.65,0.53,15,15,257,0,
9/14/2021 17:30,12,Business Hours,35,180,,35,14,0,0,1,0,13,0,16.36,0.91,0.64,11,11,284,0,
9/14/2021 18:00,0,Business Hours,36,0,,36,7,0,0,0,7,0,0,,,,0,0,,0,
9/14/2021 18:00,0,Business Hours,36,0,,36,7,0,4,0,0,3,0,0,,,3,0,,0,
9/14/2021 18:30,0,Business Hours,37,0,,37,14,0,0,0,14,0,0,,,,0,0,,0,
9/14/2021 18:30,0,Business Hours,37,0,,37,14,0,6,0,0,8,0,0,,,7,0,,0,
9/14/2021 19:00,0,Business Hours,38,0,,38,5,0,0,0,5,0,0,,,,0,0,,0,
9/14/2021 19:00,0,Business Hours,38,0,,38,5,0,0,0,0,5,0,0,,,5,0,,0,
9/14/2021 19:30,0,Business Hours,39,0,,39,3,0,0,0,3,0,0,,,,0,0,,0,
9/14/2021 19:30,0,Business Hours,39,0,,39,3,0,1,0,0,2,0,0,,,2,0,,0,
9/14/2021 20:00,0,Business Hours,40,0,,40,11,0,0,0,11,0,0,,,,0,0,,0,
9/14/2021 20:00,0,Business Hours,40,0,,40,13,0,3,0,1,9,0,0,,,9,0,,0,
9/14/2021 20:30,0,Business Hours,41,0,,41,5,0,0,0,5,0,0,,,,0,0,,0,
9/14/2021 20:30,0,Business Hours,41,0,,41,5,0,1,0,0,4,0,0,,,4,0,,0,
9/14/2021 21:00,0,Business Hours,42,0,,42,8,0,0,0,8,0,0,,,,0,0,,0,
9/14/2021 21:00,0,Business Hours,42,0,,42,8,0,3,0,0,5,0,0,,,5,0,,0,
9/14/2021 21:30,0,Business Hours,43,0,,43,3,0,0,0,3,0,0,,,,0,0,,0,
9/14/2021 21:30,0,Business Hours,43,0,,43,3,0,3,0,0,0,0,0,,,0,0,,0,
9/14/2021 22:00,0,Out of BH,44,0,,44,4,0,0,0,4,0,0,,,,0,0,,0,
9/14/2021 22:00,0,Out of BH,44,0,,44,4,0,2,0,0,2,0,0,,,1,0,,0,
9/14/2021 22:30,0,Out of BH,45,0,,45,3,0,0,0,3,0,0,,,,0,0,,0,
9/14/2021 22:30,0,Out of BH,45,0,,45,3,0,1,0,0,2,0,0,,,2,0,,0,
9/14/2021 23:00,0,Out of BH,46,0,,46,1,0,0,0,1,0,0,,,,0,0,,0,
9/14/2021 23:00,0,Out of BH,46,0,,46,7,0,1,0,3,3,0,0,,,2,0,,0,
9/14/2021 23:30,0,Out of BH,47,0,,47,3,0,0,0,3,0,0,,,,0,0,,0,
9/14/2021 23:30,0,Out of BH,47,0,,47,3,0,0,0,0,3,0,0,,,2,0,,0,
9/15/2021 0:00,0,Out of BH,0,0,,0,1,0,0,0,0,1,0,0,,,1,0,,0,
9/15/2021 0:00,0,Out of BH,0,0,,0,1,0,0,0,1,0,0,,,,0,0,,0,
9/15/2021 0:30,0,Out of BH,1,0,,1,4,0,3,0,0,1,0,0,,,1,0,,0,
9/15/2021 0:30,0,Out of BH,1,0,,1,4,0,0,0,4,0,0,,,,0,0,,0,
9/15/2021 2:00,0,Out of BH,4,0,,4,1,0,0,0,0,1,0,,,,0,0,,0,
9/15/2021 2:00,0,Out of BH,4,0,,4,1,0,0,0,1,0,0,,,,0,0,,0,
9/15/2021 4:30,0,Out of BH,9,0,,9,1,0,0,0,0,1,0,0,,,1,0,,0,
9/15/2021 4:30,0,Out of BH,9,0,,9,1,0,0,0,1,0,0,,,,0,0,,0,
9/15/2021 6:30,0,Out of BH,13,0,,13,1,0,1,0,0,0,0,0,,,0,0,,0,
9/15/2021 6:30,0,Out of BH,13,0,,13,1,0,0,0,1,0,0,,,,0,0,,0,
9/15/2021 7:00,0,Out of BH,14,0,,14,1,0,0,0,0,1,0,0,,,1,0,,0,
9/15/2021 7:00,0,Out of BH,14,0,,14,1,0,0,0,1,0,0,,,,0,0,,0,
9/15/2021 7:30,0,Out of BH,15,0,,15,2,0,1,0,0,1,0,0,,,1,0,,0,
9/15/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
9/15/2021 8:00,0,Business Hours,16,0,,16,4,0,1,0,0,3,0,0,,,2,0,,0,
9/15/2021 8:00,0,Business Hours,16,0,,16,4,0,0,0,4,0,0,,,,0,0,,0,
9/15/2021 8:30,0,Business Hours,17,0,,17,8,0,1,0,1,6,0,0,,,5,0,,0,
9/15/2021 8:30,0,Business Hours,17,0,,17,6,0,0,0,6,0,0,,,,0,0,,0,
9/15/2021 9:00,21,Business Hours,18,321,,18,25,24,0,0,0,25,1,16.9,0.85,0.65,19,19,295,19,135.89
9/15/2021 9:30,0,Business Hours,19,0,,19,2,0,0,0,0,2,0,,,,0,0,,0,
9/15/2021 9:30,8,Business Hours,19,223,,19,13,2,0,3,0,10,0,24.78,0.78,0.56,9,9,299,2,153.5
9/15/2021 10:00,12,Business Hours,20,107,,20,12,3,0,0,0,12,0,10.7,1,0.8,10,10,377,3,222
9/15/2021 10:30,15,Business Hours,21,213,,21,17,0,0,1,0,16,0,15.21,0.93,0.86,14,14,281,0,
9/15/2021 11:00,5,Business Hours,22,467,,22,9,0,0,0,0,9,0,51.89,0.56,0.44,9,9,455,0,
9/15/2021 11:30,11,Business Hours,23,163,,23,14,1,0,1,0,13,0,20.38,0.88,0.75,8,8,303,0,
9/15/2021 12:00,14,Business Hours,24,153,,24,14,0,0,0,0,14,0,10.93,1,0.93,14,14,239,0,
9/15/2021 12:30,10,Business Hours,25,100,,25,10,1,0,0,0,10,0,12.5,1,0.88,8,8,291,1,160
9/15/2021 13:00,10,Business Hours,26,112,,26,10,1,0,0,0,10,0,11.2,1,0.9,10,10,309,1,117
9/15/2021 13:30,13,Business Hours,27,150,,27,13,0,0,0,0,13,0,11.54,1,0.92,13,13,296,0,
9/15/2021 14:00,13,Business Hours,28,151,,28,16,0,0,3,0,13,0,13.73,1,0.82,11,11,345,0,
9/15/2021 14:30,18,Business Hours,29,232,,29,19,1,0,0,0,19,0,13.65,0.94,0.82,17,17,251,1,185
9/15/2021 15:00,8,Business Hours,30,483,,30,11,0,0,0,0,11,0,43.91,0.73,0.55,11,11,310,0,
9/15/2021 15:30,17,Business Hours,31,211,,31,18,0,0,0,0,18,0,12.39,0.94,0.94,17,17,206,0,
9/15/2021 16:00,6,Business Hours,32,112,,32,7,0,0,0,0,7,0,16,0.86,0.86,7,7,389,0,
9/15/2021 16:30,16,Business Hours,33,240,,33,20,0,0,2,0,18,1,14.11,0.89,0.83,17,17,258,0,
9/15/2021 17:00,24,Business Hours,34,318,,34,24,0,0,0,0,24,1,15.14,1,0.64,21,21,291,0,
9/15/2021 17:30,13,Business Hours,35,168,,35,14,0,0,1,0,13,0,12.92,1,0.85,13,13,205,0,
9/15/2021 18:00,0,Business Hours,36,0,,36,4,0,0,0,4,0,0,,,,0,0,,0,
9/15/2021 18:00,0,Business Hours,36,0,,36,4,0,3,0,0,1,0,0,,,1,0,,0,
9/15/2021 18:30,0,Business Hours,37,0,,37,8,0,0,0,8,0,0,,,,0,0,,0,
9/15/2021 18:30,0,Business Hours,37,0,,37,10,0,3,0,1,6,0,0,,,5,0,,0,
9/15/2021 19:00,0,Business Hours,38,0,,38,8,0,0,0,8,0,0,,,,0,0,,0,
9/15/2021 19:00,0,Business Hours,38,0,,38,8,0,2,0,0,6,0,0,,,6,0,,0,
9/15/2021 19:30,0,Business Hours,39,0,,39,11,0,0,0,11,0,0,,,,0,0,,0,
9/15/2021 19:30,0,Business Hours,39,0,,39,11,0,5,0,0,6,0,0,,,4,0,,0,
9/15/2021 20:00,0,Business Hours,40,0,,40,4,0,0,0,4,0,0,,,,0,0,,0,
9/15/2021 20:00,0,Business Hours,40,0,,40,8,0,4,0,2,2,0,0,,,1,0,,0,
9/15/2021 20:30,0,Business Hours,41,0,,41,6,0,0,0,6,0,0,,,,0,0,,0,
9/15/2021 20:30,0,Business Hours,41,0,,41,12,0,3,0,3,6,0,0,,,6,0,,0,
9/15/2021 21:00,0,Business Hours,42,0,,42,1,0,0,0,1,0,0,,,,0,0,,0,
9/15/2021 21:00,0,Business Hours,42,0,,42,1,0,1,0,0,0,0,0,,,0,0,,0,
9/15/2021 21:30,0,Business Hours,43,0,,43,5,0,0,0,5,0,0,,,,0,0,,0,
9/15/2021 21:30,0,Business Hours,43,0,,43,7,0,2,0,1,4,0,0,,,3,0,,0,
9/15/2021 22:00,0,Out of BH,44,0,,44,1,0,0,0,1,0,0,,,,0,0,,0,
9/15/2021 22:00,0,Out of BH,44,0,,44,1,0,1,0,0,0,0,0,,,0,0,,0,
9/15/2021 22:30,0,Out of BH,45,0,,45,3,0,0,0,3,0,0,,,,0,0,,0,
9/15/2021 22:30,0,Out of BH,45,0,,45,2,0,1,0,0,1,0,0,,,0,0,,0,
9/15/2021 23:00,0,Out of BH,46,0,,46,4,0,0,0,4,0,0,,,,0,0,,0,
9/15/2021 23:00,0,Out of BH,46,0,,46,4,0,3,0,0,1,0,0,,,0,0,,0,
9/16/2021 0:00,0,Out of BH,0,0,,0,2,0,1,0,1,0,0,0,,,0,0,,0,
9/16/2021 3:30,0,Out of BH,7,0,,7,2,0,0,0,1,1,0,0,,,1,0,,0,
9/16/2021 4:30,0,Out of BH,9,0,,9,2,0,0,0,1,1,0,0,,,1,0,,0,
9/16/2021 5:00,0,Out of BH,10,0,,10,1,0,1,0,0,0,0,0,,,0,0,,0,
9/16/2021 5:00,0,Out of BH,10,0,,10,1,0,0,0,1,0,0,,,,0,0,,0,
9/16/2021 6:30,0,Out of BH,13,0,,13,3,0,0,0,0,3,0,0,,,3,0,,0,
9/16/2021 6:30,0,Out of BH,13,0,,13,3,0,0,0,3,0,0,,,,0,0,,0,
9/16/2021 7:00,0,Out of BH,14,0,,14,4,0,1,0,1,2,0,0,,,2,0,,0,
9/16/2021 7:00,0,Out of BH,14,0,,14,2,0,0,0,2,0,0,,,,0,0,,0,
9/16/2021 7:30,0,Out of BH,15,0,,15,2,0,2,0,0,0,0,0,,,0,0,,0,
9/16/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
9/16/2021 8:00,0,Business Hours,16,0,,16,10,0,3,0,0,7,0,0,,,7,0,,0,
9/16/2021 8:00,0,Business Hours,16,0,,16,10,0,0,0,10,0,0,,,,0,0,,0,
9/16/2021 8:30,0,Business Hours,17,0,,17,5,0,3,0,0,2,0,0,,,2,0,,0,
9/16/2021 8:30,0,Business Hours,17,0,,17,5,0,0,0,5,0,0,,,,0,0,,0,
9/16/2021 9:00,0,Business Hours,18,0,,18,,2,0,0,0,0,0,,,,0,0,,1,100
9/16/2021 9:00,18,Business Hours,18,214,,18,18,29,0,0,0,18,0,15.29,1,0.71,14,14,364,26,160.85
9/16/2021 9:30,14,Business Hours,19,168,,19,14,0,0,0,0,14,0,12,1,0.86,14,14,243,0,
9/16/2021 10:00,9,Business Hours,20,144,,20,10,2,0,1,0,9,0,16,1,0.67,9,9,250,2,185.5
9/16/2021 10:30,14,Business Hours,21,189,,21,15,0,0,0,0,15,1,14.5,0.93,0.71,13,13,335,0,
9/16/2021 10:30,0,Business Hours,21,0,,21,1,0,0,0,0,1,0,,,,0,0,,0,
9/16/2021 11:00,11,Business Hours,22,105,,22,11,0,0,0,0,11,0,13.13,1,0.88,8,8,270,0,
9/16/2021 11:00,0,Business Hours,22,0,,22,1,0,0,0,0,1,0,,,,0,0,,0,
9/16/2021 11:30,16,Business Hours,23,340,,23,18,1,0,0,0,18,0,21.25,0.88,0.75,16,16,332,1,41
9/16/2021 12:00,15,Business Hours,24,597,,24,19,0,0,0,0,19,0,35.12,0.76,0.76,17,17,343,0,
9/16/2021 12:30,15,Business Hours,25,271,,25,20,2,0,3,0,17,0,16.94,0.88,0.75,16,16,268,2,127.5
9/16/2021 13:00,9,Business Hours,26,388,,26,12,2,0,0,0,12,0,32.33,0.75,0.42,12,12,371,2,113
9/16/2021 13:30,9,Business Hours,27,1041,,27,15,1,0,0,0,15,2,80.07,0.6,0.47,13,13,381,1,240
9/16/2021 14:00,13,Business Hours,28,945,,28,19,1,0,0,0,19,1,63,0.69,0.56,15,15,269,1,1245
9/16/2021 14:00,0,Business Hours,28,0,,28,1,0,0,0,0,1,0,,,,0,0,,0,
9/16/2021 14:30,18,Business Hours,29,848,,29,25,1,0,0,0,25,1,42.38,0.71,0.43,20,20,264,1,214
9/16/2021 14:30,0,Business Hours,29,0,,29,1,0,0,0,0,1,0,,,,0,0,,0,
9/16/2021 15:00,10,Business Hours,30,482,,30,16,0,0,0,0,16,0,34.43,0.64,0.21,14,14,254,0,
9/16/2021 15:30,12,Business Hours,31,120,,31,15,0,0,3,0,12,0,13.33,1,0.78,9,9,244,0,
9/16/2021 16:00,11,Business Hours,32,2181,,32,27,0,0,1,0,26,4,103.88,0.44,0.36,21,21,311,0,
9/16/2021 16:30,15,Business Hours,33,504,,33,17,0,0,0,0,17,0,29.65,0.88,0.71,17,17,280,0,
9/16/2021 17:00,11,Business Hours,34,105,,34,11,1,0,0,0,11,0,11.67,1,0.78,9,9,234,1,93
9/16/2021 17:30,19,Business Hours,35,297,,35,24,1,0,2,0,22,0,17.47,0.88,0.65,17,17,240,1,17
9/16/2021 18:00,0,Business Hours,36,0,,36,12,0,0,0,12,0,0,,,,0,0,,0,
9/16/2021 18:00,0,Business Hours,36,0,,36,12,0,6,0,0,6,0,0,,,5,0,,0,
9/16/2021 18:30,0,Business Hours,37,0,,37,6,0,0,0,6,0,0,,,,0,0,,0,
9/16/2021 18:30,0,Business Hours,37,0,,37,6,0,4,0,0,2,0,0,,,2,0,,0,
9/16/2021 19:00,0,Business Hours,38,0,,38,5,0,0,0,5,0,0,,,,0,0,,0,
9/16/2021 19:00,0,Business Hours,38,0,,38,5,0,3,0,0,2,0,0,,,1,0,,0,
9/16/2021 19:30,0,Business Hours,39,0,,39,2,0,0,0,1,1,0,0,,,1,0,,0,
9/16/2021 20:00,0,Business Hours,40,0,,40,3,0,0,0,3,0,0,,,,0,0,,0,
9/16/2021 20:00,0,Business Hours,40,0,,40,3,0,1,0,0,2,0,0,,,2,0,,0,
9/16/2021 21:00,0,Business Hours,42,0,,42,10,0,0,0,10,0,0,,,,0,0,,0,
9/16/2021 21:00,0,Business Hours,42,0,,42,12,0,3,0,1,8,0,0,,,7,0,,0,
9/16/2021 21:30,0,Business Hours,43,0,,43,5,0,0,0,5,0,0,,,,0,0,,0,
9/16/2021 21:30,0,Business Hours,43,0,,43,7,0,2,0,1,4,0,0,,,2,0,,0,
9/16/2021 22:00,0,Out of BH,44,0,,44,1,0,0,0,1,0,0,,,,0,0,,0,
9/16/2021 22:00,0,Out of BH,44,0,,44,3,0,1,0,1,1,0,0,,,0,0,,0,
9/16/2021 22:30,0,Out of BH,45,0,,45,4,0,2,0,2,0,0,0,,,0,0,,0,
9/16/2021 23:00,0,Out of BH,46,0,,46,2,0,0,0,2,0,0,,,,0,0,,0,
9/16/2021 23:00,0,Out of BH,46,0,,46,4,0,1,0,1,2,0,0,,,2,0,,0,
9/16/2021 23:30,0,Out of BH,47,0,,47,1,0,0,0,1,0,0,,,,0,0,,0,
9/16/2021 23:30,0,Out of BH,47,0,,47,1,0,1,0,0,0,0,0,,,0,0,,0,
9/17/2021 0:00,0,Out of BH,0,0,,0,1,0,1,0,0,0,0,0,,,0,0,,0,
9/17/2021 0:00,0,Out of BH,0,0,,0,1,0,0,0,1,0,0,,,,0,0,,0,
9/17/2021 1:00,0,Out of BH,2,0,,2,1,0,1,0,0,0,0,0,,,0,0,,0,
9/17/2021 1:00,0,Out of BH,2,0,,2,1,0,0,0,1,0,0,,,,0,0,,0,
9/17/2021 1:30,0,Out of BH,3,0,,3,2,0,1,0,0,1,0,0,,,1,0,,0,
9/17/2021 1:30,0,Out of BH,3,0,,3,2,0,0,0,2,0,0,,,,0,0,,0,
9/17/2021 2:00,0,Out of BH,4,0,,4,8,0,2,0,2,4,0,0,,,4,0,,0,
9/17/2021 2:00,0,Out of BH,4,0,,4,4,0,0,0,4,0,0,,,,0,0,,0,
9/17/2021 2:30,0,Out of BH,5,0,,5,1,0,1,0,0,0,0,0,,,0,0,,0,
9/17/2021 2:30,0,Out of BH,5,0,,5,1,0,0,0,1,0,0,,,,0,0,,0,
9/17/2021 3:30,0,Out of BH,7,0,,7,1,0,1,0,0,0,0,0,,,0,0,,0,
9/17/2021 3:30,0,Out of BH,7,0,,7,1,0,0,0,1,0,0,,,,0,0,,0,
9/17/2021 5:00,0,Out of BH,10,0,,10,2,0,0,0,1,1,0,0,,,1,0,,0,
9/17/2021 5:30,0,Out of BH,11,0,,11,2,0,1,0,0,1,0,0,,,1,0,,0,
9/17/2021 5:30,0,Out of BH,11,0,,11,2,0,0,0,2,0,0,,,,0,0,,0,
9/17/2021 6:00,0,Out of BH,12,0,,12,4,0,1,0,1,2,0,0,,,2,0,,0,
9/17/2021 6:00,0,Out of BH,12,0,,12,2,0,0,0,2,0,0,,,,0,0,,0,
9/17/2021 6:30,0,Out of BH,13,0,,13,3,0,0,0,1,2,0,0,,,2,0,,0,
9/17/2021 6:30,0,Out of BH,13,0,,13,1,0,0,0,1,0,0,,,,0,0,,0,
9/17/2021 7:30,0,Out of BH,15,0,,15,2,0,1,0,0,1,0,0,,,1,0,,0,
9/17/2021 7:30,0,Out of BH,15,0,,15,2,0,0,0,2,0,0,,,,0,0,,0,
